instance_id,name,value,CatofInt,condition,ref_cat
708,describeShape0001,A person shrugging.,shrug,No Conf.,yoga
708,describeShape0001,sitting,person,No Conf.,yoga
708,describeShape0001,A person kneeling.,person,No Conf.,yoga
708,describeShape0001,Butterfly,butterfly,No Conf.,yoga
708,describeShape0001,a person,person,No Conf.,yoga
708,describeShape0001,yoga,yoga,No Conf.,yoga
708,describeShape0001,Sea monster,monster,No Conf.,yoga
708,describeShape0001,someone jumping,jumping,No Conf.,yoga
708,describeShape0001,a person doing yoga,yoga,No Conf.,yoga
708,describeShape0001,A dot above an X,dot,No Conf.,yoga
708,describeShape0001,Scissors cutting a dot,scissors,No Conf.,yoga
708,describeShape0001,A sun opening up really high up.,sunset,No Conf.,yoga
708,describeShape0001,two penises with a floating ball in the center,penis,No Conf.,yoga
708,describeShape0001,A person shrugging,shrug,No Conf.,yoga
708,describeShape0001,yoga - a person holding a happy yoga pose,yoga,No Conf.,yoga
708,describeShape0001,It looks like a sun above two cats facing each other.,sunset,No Conf.,yoga
708,describeShape0001,a person in a tuxedo,tuxedo,No Conf.,yoga
708,describeShape0001,Big v,v,No Conf.,yoga
708,describeShape0001,2 ARMS FLEXING,flex,No Conf.,yoga
708,describeShape0001,Clown,clown,No Conf.,yoga
708,describeShape0001,yoga,yoga,No Conf.,yoga
708,describeShape0001,yoda,yoda,No Conf.,yoga
708,describeShape0001,Arms up to the sun,arms,No Conf.,yoga
716,describeShape0001,a person doing karate,karate,No Conf.,yoga
716,describeShape0001,Two people doing yoga,yoga,No Conf.,yoga
716,describeShape0001,It looks like a person shrugging.,shrug,No Conf.,yoga
716,describeShape0001,Someone doing yoga,yoga,No Conf.,yoga
716,describeShape0001,yoga,yoga,No Conf.,yoga
716,describeShape0001,leans,lean,No Conf.,yoga
716,describeShape0001,PERSON,person,No Conf.,yoga
716,describeShape0001,Jumping jacks or two loch ness monsters in the sun,monster,No Conf.,yoga
716,describeShape0001,Mantis,mantis,No Conf.,yoga
716,describeShape0001,Raising arms.,arms,No Conf.,yoga
716,describeShape0001,A person waving.  Or an x. Or the sun.,waving,No Conf.,yoga
716,describeShape0001,this looks like a person sitting with arms in the air,arms,No Conf.,yoga
716,describeShape0001,ball up,ball,No Conf.,yoga
716,describeShape0001,Person,person,No Conf.,yoga
716,describeShape0001,A butler,butler,No Conf.,yoga
716,describeShape0001,this looks like aperson jumping with a ball,jumping,No Conf.,yoga
716,describeShape0001,leaning people,person,No Conf.,yoga
716,describeShape0001,yoga,yoga,No Conf.,yoga
716,describeShape0001,Mantis,mantis,No Conf.,yoga
716,describeShape0001,A man doing yoga.,yoga,No Conf.,yoga
716,describeShape0001,Two dildos back to back with a ball hovering above,ball,No Conf.,yoga
716,describeShape0001,This looks like a mantis.,mantis,No Conf.,yoga
716,describeShape0001,"It looks like ""the crane"" from the movie The Karate Kid.",crane,No Conf.,yoga
717,describeShape0001,This reminds me of a sunset with mountains nearby.,sunset,No Conf.,yoga
717,describeShape0001,Person doing praying mantis,mantis,No Conf.,yoga
717,describeShape0001,It looks like a guy in a yoga pose,yoga,No Conf.,yoga
717,describeShape0001,"someone sitting cross legged, doing yoga",yoga,No Conf.,yoga
717,describeShape0001,A x.,x,No Conf.,yoga
717,describeShape0001,A ball above a Y.,y,No Conf.,yoga
717,describeShape0001,Someone catching a ball,catch,No Conf.,yoga
717,describeShape0001,Yogi doing yoga/sitting down.,yoga,No Conf.,yoga
717,describeShape0001,Xman,xman,No Conf.,yoga
717,describeShape0001,A person reading a book.,reading,No Conf.,yoga
717,describeShape0001,Sunrise,sunrise,No Conf.,yoga
717,describeShape0001,A sitting teddy bear,bear,No Conf.,yoga
717,describeShape0001,A man in a tuxedo,tuxedo,No Conf.,yoga
717,describeShape0001,sunrise,sunrise,No Conf.,yoga
717,describeShape0001,"It looks like someone sitting ""Indian Style"" holding their arms up in joy.",yoga,No Conf.,yoga
717,describeShape0001,V,v,No Conf.,yoga
717,describeShape0001,It looks like two people leaning against each other while the sun is out.,person,No Conf.,yoga
717,describeShape0001,sunset,sunset,No Conf.,yoga
717,describeShape0001,Someone doing yoga,yoga,No Conf.,yoga
717,describeShape0001,A person with their hands in the air,hands,No Conf.,yoga
717,describeShape0001,It looks like a person with its arms raised.,person,No Conf.,yoga
717,describeShape0001,It looks sunrise to me.,sunrise,No Conf.,yoga
717,describeShape0001,Human,person,No Conf.,yoga
718,describeShape0001,A person sitting and cheering,cheer,No Conf.,yoga
718,describeShape0001,Jump,jump,No Conf.,yoga
718,describeShape0001,Rising sun,sun,No Conf.,yoga
718,describeShape0001,Squat,squat,No Conf.,yoga
718,describeShape0001,alligator,alligator,No Conf.,yoga
718,describeShape0001,Two people leaning away or two arms flexed.,arms,No Conf.,yoga
718,describeShape0001,yoga,yoga,No Conf.,yoga
718,describeShape0001,A person sitting up and stretching,person,No Conf.,yoga
718,describeShape0001,person jumping,person,No Conf.,yoga
718,describeShape0001,It looks like a person with there arms up and has out.,person,No Conf.,yoga
718,describeShape0001,Person meditating with their arms up,person,No Conf.,yoga
718,describeShape0001,A ball in the middle of two arms,ball,No Conf.,yoga
718,describeShape0001,SUNRISE,sunrise,No Conf.,yoga
718,describeShape0001,this was tough one. a baby reaching to mama?,baby,No Conf.,yoga
718,describeShape0001,a person sitting with crossed legs,yoga,No Conf.,yoga
718,describeShape0001,Sitting,sit,No Conf.,yoga
726,describeShape0001,A person with arms raised,person,No Conf.,yoga
726,describeShape0001,x,x,No Conf.,yoga
726,describeShape0001,Flexing,,No Conf.,yoga
726,describeShape0001,I thought of a y when I saw it.,muscle,No Conf.,yoga
726,describeShape0001,This shape looks like two arms flexing their biceps.,y,No Conf.,yoga
726,describeShape0001,Seals playing with a ball.,ball,No Conf.,yoga
726,describeShape0001,This shape looks like someone is leftish their  hands in the air,person,No Conf.,yoga
726,describeShape0001,After playing it looks like seals.,seal,No Conf.,yoga
726,describeShape0001,A person sitting.,person,No Conf.,yoga
726,describeShape0001,It looks like a child dressing up in clothing that is too large.,child,No Conf.,yoga
726,describeShape0001,yoga,yoga,No Conf.,yoga
726,describeShape0001,Two biceps flexed.,muscle,No Conf.,yoga
726,describeShape0001,a sitting person,person,No Conf.,yoga
726,describeShape0001,It's hard to tell... I would say it is a sun coming out of the mountains,sun,No Conf.,yoga
726,describeShape0001,it looks a bit like a pair of marital aids,marriage,No Conf.,yoga
726,describeShape0001,Mantis,mantis,No Conf.,yoga
726,describeShape0001,This shape looks like someone lifting their hands in the air while seated.,yoga,No Conf.,yoga
726,describeShape0001,butterfly,butterfly,No Conf.,yoga
726,describeShape0001,It looks like a mantis.,mantis,No Conf.,yoga
726,describeShape0001,butterfly,butterfly,No Conf.,yoga
726,describeShape0001,a person sitting cross legged with arms raised,crosslegged,No Conf.,yoga
726,describeShape0001,fat man,fatman,No Conf.,yoga
726,describeShape0001,waves crashing,waves,No Conf.,yoga
726,describeShape0001,Yoga pose,yoga,No Conf.,yoga
727,describeShape0001,An eye,eye,No Conf.,yoga
727,describeShape0001,A tall fat man,fatman,No Conf.,yoga
727,describeShape0001,someone catching a ball.,ball,No Conf.,yoga
727,describeShape0001,A man dancing with ball,ball,No Conf.,yoga
727,describeShape0001,X,x,No Conf.,yoga
727,describeShape0001,An open scissor,scissors,No Conf.,yoga
727,describeShape0001,A sun above cliffs,sun,No Conf.,yoga
727,describeShape0001,Open book or floating ball,ball,No Conf.,yoga
727,describeShape0001,dot X,x,No Conf.,yoga
727,describeShape0001,V,v,No Conf.,yoga
727,describeShape0001,yoga,yoga,No Conf.,yoga
727,describeShape0001,Person sitting down offering a hug,hug,No Conf.,yoga
727,describeShape0001,It looks like a person cheering,cheering,No Conf.,yoga
727,describeShape0001,Looks like a pirannah plant eating a fruit,pirannah,No Conf.,yoga
727,describeShape0001,Person,person,No Conf.,yoga
727,describeShape0001,frog,frog,No Conf.,yoga
727,describeShape0001,clown,clown,No Conf.,yoga
727,describeShape0001,It looks like a person doing exercise,person,No Conf.,yoga
727,describeShape0001,Someone with their arms outstretched,yoga,No Conf.,yoga
727,describeShape0001,X with a circle at the top,x,No Conf.,yoga
727,describeShape0001,two arms flexing,flex,No Conf.,yoga
727,describeShape0001,scissors with a dot,dot,No Conf.,yoga
727,describeShape0001,i dont know what this is,don'tknow,No Conf.,yoga
728,describeShape0001,Yoga,yoga,No Conf.,yoga
728,describeShape0001,anX,sunrise,No Conf.,yoga
728,describeShape0001,Sunrise on a mountain,x,No Conf.,yoga
728,describeShape0001,A person with claws,claws,No Conf.,yoga
728,describeShape0001,yoga,yoga,No Conf.,yoga
728,describeShape0001,It looks like an X with a ball on top.,x,No Conf.,yoga
728,describeShape0001,yoga pose,yoga,No Conf.,yoga
728,describeShape0001,Arms touching elbows and a ball above,ball,No Conf.,yoga
728,describeShape0001,Yoga,yoga,No Conf.,yoga
728,describeShape0001,Frankenstein,frankenstein,No Conf.,yoga
728,describeShape0001,a man doing yoga,yoga,No Conf.,yoga
728,describeShape0001,someone reading a book,book,No Conf.,yoga
728,describeShape0001,cheer,cheer,No Conf.,yoga
728,describeShape0001,butterfly,butterfly,No Conf.,yoga
728,describeShape0001,It looks like a person stretching or doing yoga. Also an X with a ball,yoga,No Conf.,yoga
728,describeShape0001,yoga,yoga,No Conf.,yoga
728,describeShape0001,A person with really long sleeves,person,No Conf.,yoga
728,describeShape0001,Either giraffes or a plant blooming,giraffe,No Conf.,yoga
728,describeShape0001,An X with a ball on top.,x,No Conf.,yoga
728,describeShape0001,chair,chair,No Conf.,yoga
728,describeShape0001,A man meditating,meditate,No Conf.,yoga
728,describeShape0001,A human with raised arms,person,No Conf.,yoga
708,describeShape0304,A butterfly,butterfly,No Conf.,bowtie
708,describeShape0304,A bowtie.,bowtie.,No Conf.,bowtie
708,describeShape0304,butterfly,butterfly,No Conf.,bowtie
708,describeShape0304,Stretching with arms on knees,stretching,No Conf.,bowtie
708,describeShape0304,wings,wings,No Conf.,bowtie
708,describeShape0304,bow tie,bowtie.,No Conf.,bowtie
708,describeShape0304,sun and book,book,No Conf.,bowtie
708,describeShape0304,bowtie,bowtie.,No Conf.,bowtie
708,describeShape0304,reading book,book,No Conf.,bowtie
708,describeShape0304,a bee without a neck,bee,No Conf.,bowtie
708,describeShape0304,A fly,fly,No Conf.,bowtie
708,describeShape0304,A book with a dot,book,No Conf.,bowtie
708,describeShape0304,A book with a orb coming out of it.,book,No Conf.,bowtie
708,describeShape0304,a bowtie,bowtie.,No Conf.,bowtie
708,describeShape0304,A dot over a bowtie,bowtie.,No Conf.,bowtie
708,describeShape0304,reading - a person reading a big book,book,No Conf.,bowtie
708,describeShape0304,A sun above a butterfly,butterfly,No Conf.,bowtie
708,describeShape0304,a bowtie,bowtie.,No Conf.,bowtie
708,describeShape0304,Bowtie,bowtie.,No Conf.,bowtie
708,describeShape0304,BUTTER FLY,butterfly,No Conf.,bowtie
708,describeShape0304,Bowtie,bowtie.,No Conf.,bowtie
708,describeShape0304,butterfly,butterfly,No Conf.,bowtie
708,describeShape0304,moth,moth,No Conf.,bowtie
708,describeShape0304,Somebody reading a book,reading,No Conf.,bowtie
716,describeShape0304,a moth,moth,No Conf.,bowtie
716,describeShape0304,A sunset,sunset,No Conf.,bowtie
716,describeShape0304,It looks like a moth.,moth,No Conf.,bowtie
716,describeShape0304,Fly,fly,No Conf.,bowtie
716,describeShape0304,wings,wings,No Conf.,bowtie
716,describeShape0304,bowtie,bowtie.,No Conf.,bowtie
716,describeShape0304,FLY,fly,No Conf.,bowtie
716,describeShape0304,a moth,moth,No Conf.,bowtie
716,describeShape0304,Butterfly,butterfly,No Conf.,bowtie
716,describeShape0304,Moth,moth,No Conf.,bowtie
716,describeShape0304,moth,moth,No Conf.,bowtie
716,describeShape0304,this looks a moth with a ball over it,moth,No Conf.,bowtie
716,describeShape0304,sun or book,book,No Conf.,bowtie
716,describeShape0304,Fly,fly,No Conf.,bowtie
716,describeShape0304,Wings,wings,No Conf.,bowtie
716,describeShape0304,butterfly with a head,butterfly,No Conf.,bowtie
716,describeShape0304,angel,angel,No Conf.,bowtie
716,describeShape0304,fly,fly,No Conf.,bowtie
716,describeShape0304,Angel,angel,No Conf.,bowtie
716,describeShape0304,A dragonfly,dragonfly,No Conf.,bowtie
716,describeShape0304,a bow with a ball floating above,ball,No Conf.,bowtie
716,describeShape0304,A butterfly.,butterfly,No Conf.,bowtie
716,describeShape0304,It looks like a bow tie with a circle above it.,bowtie.,No Conf.,bowtie
717,describeShape0304,I decided this looked like a bowtie but later realized that it also looks like a sunrise depending on what it is up against in the line up.,sunrise,No Conf.,bowtie
717,describeShape0304,person with a bow tie,bowtie.,No Conf.,bowtie
717,describeShape0304,This looks like a weird butterfly with a detached head,butterfly,No Conf.,bowtie
717,describeShape0304,"some sort of flying bug, or butterfly",bug,No Conf.,bowtie
717,describeShape0304,a BUTTERFLY.,butterfly,No Conf.,bowtie
717,describeShape0304,A butterfly with a floating ball,butterfly,No Conf.,bowtie
717,describeShape0304,A Dragonfly,dragonfly,No Conf.,bowtie
717,describeShape0304,Butterfly,butterfly,No Conf.,bowtie
717,describeShape0304,Bowtie,bowtie.,No Conf.,bowtie
717,describeShape0304,A person's head above a book.,person,No Conf.,bowtie
717,describeShape0304,Book,book,No Conf.,bowtie
717,describeShape0304,A bee,bee,No Conf.,bowtie
717,describeShape0304,Rising sun and book,book,No Conf.,bowtie
717,describeShape0304,bowtie,bowtie.,No Conf.,bowtie
717,describeShape0304,It looks like somebody about to dive into water.,person,No Conf.,bowtie
717,describeShape0304,Book,book,No Conf.,bowtie
717,describeShape0304,It looks like a person that is doing yoga and seeking peace.,yoga,No Conf.,bowtie
717,describeShape0304,yoga pose,yoga,No Conf.,bowtie
717,describeShape0304,Someone reading a big book,book,No Conf.,bowtie
717,describeShape0304,a butterfly,butterfly,No Conf.,bowtie
717,describeShape0304,It looks like a man's head with a bow tie.,bowtie.,No Conf.,bowtie
717,describeShape0304,Book and sunset,book,No Conf.,bowtie
717,describeShape0304,Reader,reader,No Conf.,bowtie
718,describeShape0304,An open book with a circle above it,book,No Conf.,bowtie
718,describeShape0304,Reading,reading,No Conf.,bowtie
718,describeShape0304,Bowtie,bowtie.,No Conf.,bowtie
718,describeShape0304,Angel,angel,No Conf.,bowtie
718,describeShape0304,book,book,No Conf.,bowtie
718,describeShape0304,A book.,book,No Conf.,bowtie
718,describeShape0304,bow tie,bowtie,No Conf.,bowtie
718,describeShape0304,A sunset,sunset,No Conf.,bowtie
718,describeShape0304,person reading,book,No Conf.,bowtie
718,describeShape0304,A open book,book,No Conf.,bowtie
718,describeShape0304,A person reading a book,book,No Conf.,bowtie
718,describeShape0304,The reading icon for the library,book,No Conf.,bowtie
718,describeShape0304,BOOK,book,No Conf.,bowtie
718,describeShape0304,a person reading a book,book,No Conf.,bowtie
718,describeShape0304,a head looking at a book,book,No Conf.,bowtie
718,describeShape0304,Butterfly,butterfly,No Conf.,bowtie
727,describeShape0304,An open book,book,No Conf.,bowtie
727,describeShape0304,Open book,book,No Conf.,bowtie
727,describeShape0304,a rising sun.,sunrise,No Conf.,bowtie
727,describeShape0304,Mustache and nose,mustache,No Conf.,bowtie
727,describeShape0304,Plane,plane,No Conf.,bowtie
727,describeShape0304,butterfly,butterfly,No Conf.,bowtie
727,describeShape0304,A Moth with a sun above,moth,No Conf.,bowtie
727,describeShape0304,moth,moth,No Conf.,bowtie
727,describeShape0304,a boxtie,boxtie,No Conf.,bowtie
727,describeShape0304,Butterfly,butterfly,No Conf.,bowtie
727,describeShape0304,book,book,No Conf.,bowtie
727,describeShape0304,A person reading an open book,book,No Conf.,bowtie
727,describeShape0304,It looks like a moth,moth,No Conf.,bowtie
727,describeShape0304,butterfly,butterfly,No Conf.,bowtie
727,describeShape0304,Butterfly,butterfly,No Conf.,bowtie
727,describeShape0304,float,float,No Conf.,bowtie
727,describeShape0304,bowtie,bowtie,No Conf.,bowtie
727,describeShape0304,It looks like a bowtie.,bowtie,No Conf.,bowtie
727,describeShape0304,Bowtie,bowtie,No Conf.,bowtie
727,describeShape0304,Closed butterfly,butterfly,No Conf.,bowtie
727,describeShape0304,bowtie,bowtie,No Conf.,bowtie
727,describeShape0304,an open clam shell,shell,No Conf.,bowtie
727,describeShape0304,looks like a butterfly,butterfly,No Conf.,bowtie
728,describeShape0304,butterfly,butterfly,No Conf.,bowtie
728,describeShape0304,seated,seated,No Conf.,bowtie
728,describeShape0304,bowtie,bowtie,No Conf.,bowtie
728,describeShape0304,A butterfly,butterfly,No Conf.,bowtie
728,describeShape0304,bowtie,bowtie,No Conf.,bowtie
728,describeShape0304,Someone reading a book.,book,No Conf.,bowtie
728,describeShape0304,butterfly,butterfly,No Conf.,bowtie
728,describeShape0304,A fly and a ball above,fly,No Conf.,bowtie
728,describeShape0304,Reading,reading,No Conf.,bowtie
728,describeShape0304,A man wearing a bowtie,bowtie,No Conf.,bowtie
728,describeShape0304,a person reading a book,book,No Conf.,bowtie
728,describeShape0304,ball,ball,No Conf.,bowtie
728,describeShape0304,butterfly,butterfly,No Conf.,bowtie
728,describeShape0304,peac,peace,No Conf.,bowtie
728,describeShape0304,This looks like a plate with floating butter,plate,No Conf.,bowtie
728,describeShape0304,ribbon,ribbon,No Conf.,bowtie
728,describeShape0304,A dragonfly,dragonfly,No Conf.,bowtie
728,describeShape0304,A bird ,bird,No Conf.,bowtie
728,describeShape0304,A butterfly.,butterfly,No Conf.,bowtie
728,describeShape0304,bow tie,bowtie,No Conf.,bowtie
728,describeShape0304,A moth or a fly,moth,No Conf.,bowtie
728,describeShape0304,Bowtie,bowtie,No Conf.,bowtie
708,describeShape0563,A crab.,crab,No Conf.,sumo
708,describeShape0563,A crab.,crab,No Conf.,sumo
708,describeShape0563,crab,crab,No Conf.,sumo
708,describeShape0563,crabwalking.,crab,No Conf.,sumo
708,describeShape0563,Crab,crab,No Conf.,sumo
708,describeShape0563,a crab,crab,No Conf.,sumo
708,describeShape0563,crab,crab,No Conf.,sumo
708,describeShape0563,crab,crab,No Conf.,sumo
708,describeShape0563,crab,crab,No Conf.,sumo
708,describeShape0563,a crab,crab,No Conf.,sumo
708,describeShape0563,A crab,crab,No Conf.,sumo
708,describeShape0563,A crab,crab,No Conf.,sumo
708,describeShape0563,A crab.,crab,No Conf.,sumo
708,describeShape0563,a crab,crab,No Conf.,sumo
708,describeShape0563,An octopus,octopus,No Conf.,sumo
708,describeShape0563,squished ,squished,No Conf.,sumo
708,describeShape0563,A crab with its claws out,crab,No Conf.,sumo
708,describeShape0563,a crab,crab,No Conf.,sumo
708,describeShape0563,Crab,crab,No Conf.,sumo
708,describeShape0563,CRAB,crab,No Conf.,sumo
708,describeShape0563,Crab,crab,No Conf.,sumo
708,describeShape0563,crab,crab,No Conf.,sumo
708,describeShape0563,couch,couch,No Conf.,sumo
708,describeShape0563,Crab,crab,No Conf.,sumo
716,describeShape0563,crab,crab,No Conf.,sumo
716,describeShape0563,A crab,crab,No Conf.,sumo
716,describeShape0563,It looks like a spider.,spider,No Conf.,sumo
716,describeShape0563,Crab,crab,No Conf.,sumo
716,describeShape0563,crab,crab,No Conf.,sumo
716,describeShape0563,crab,crab,No Conf.,sumo
716,describeShape0563,CRAB,crab,No Conf.,sumo
716,describeShape0563,A crab,crab,No Conf.,sumo
716,describeShape0563,Crab,crab,No Conf.,sumo
716,describeShape0563,Crab.,crab,No Conf.,sumo
716,describeShape0563,Crab,crab,No Conf.,sumo
716,describeShape0563,this looks like a crab,crab,No Conf.,sumo
716,describeShape0563,crab,crab,No Conf.,sumo
716,describeShape0563,Crab,crab,No Conf.,sumo
716,describeShape0563,A crab,crab,No Conf.,sumo
716,describeShape0563,this looks like a crab,crab,No Conf.,sumo
716,describeShape0563,couch,couch,No Conf.,sumo
716,describeShape0563,frog,frog,No Conf.,sumo
716,describeShape0563,Crab,crab,No Conf.,sumo
716,describeShape0563,An octopus,octopus,No Conf.,sumo
716,describeShape0563,A happy crab,crab,No Conf.,sumo
716,describeShape0563,A crab or a couch.,crab,No Conf.,sumo
716,describeShape0563,It looks like a crab.,crab,No Conf.,sumo
717,describeShape0563,"This reminded me of a goalie but the more I stared at it, the more I realized it looks kind of like a couch too depending on what it is up against in the line up.",goalie,No Conf.,sumo
717,describeShape0563,person squatting,person,No Conf.,sumo
717,describeShape0563,This appears to look crab-ish,crab,No Conf.,sumo
717,describeShape0563,a little crab with its claws up in the air,crab,No Conf.,sumo
717,describeShape0563,A crab.,crab,No Conf.,sumo
717,describeShape0563,A crab,crab,No Conf.,sumo
717,describeShape0563,A Crab,crab,No Conf.,sumo
717,describeShape0563,Crab,crab,No Conf.,sumo
717,describeShape0563,Crab,crab,No Conf.,sumo
717,describeShape0563,A crab with a ball on it's back.,crab,No Conf.,sumo
717,describeShape0563,Crab,crab,No Conf.,sumo
717,describeShape0563,A crab,crab,No Conf.,sumo
717,describeShape0563,A crab with pincers,crab,No Conf.,sumo
717,describeShape0563,couch,couch,No Conf.,sumo
717,describeShape0563,It looks like a crab.,crab,No Conf.,sumo
717,describeShape0563,Crab,crab,No Conf.,sumo
717,describeShape0563,It looks like a crab with it's claws out.,crab,No Conf.,sumo
717,describeShape0563,crab,crab,No Conf.,sumo
717,describeShape0563,Some sort of couch or chair,couch,No Conf.,sumo
717,describeShape0563,Crab,crab,No Conf.,sumo
717,describeShape0563,It looks like a crab.,crab,No Conf.,sumo
717,describeShape0563,Crab,crab,No Conf.,sumo
717,describeShape0563,Crab,crab,No Conf.,sumo
718,describeShape0563,A crab,crab,No Conf.,sumo
718,describeShape0563,Crab,crab,No Conf.,sumo
718,describeShape0563,Crab,crab,No Conf.,sumo
718,describeShape0563,Crab,crab,No Conf.,sumo
718,describeShape0563,crab,crab,No Conf.,sumo
718,describeShape0563,A crab.,crab,No Conf.,sumo
718,describeShape0563,crab,crab,No Conf.,sumo
718,describeShape0563,A crab,crab,No Conf.,sumo
718,describeShape0563,couch,crab,No Conf.,sumo
718,describeShape0563,A angry crab,crab,No Conf.,sumo
718,describeShape0563,Person pretending to be a crab,crab,No Conf.,sumo
718,describeShape0563,A small crab,crab,No Conf.,sumo
718,describeShape0563,CRAB,crab,No Conf.,sumo
718,describeShape0563,a man doing a squat,person,No Conf.,sumo
718,describeShape0563,a crab,crab,No Conf.,sumo
718,describeShape0563,Crab,crab,No Conf.,sumo
727,describeShape0563,A crab,crab,No Conf.,sumo
727,describeShape0563,Crab,crab,No Conf.,sumo
727,describeShape0563,a crab.,crab,No Conf.,sumo
727,describeShape0563,A insect,insect,No Conf.,sumo
727,describeShape0563,Couch,couch,No Conf.,sumo
727,describeShape0563,A Crab or Sofa,crab,No Conf.,sumo
727,describeShape0563,a crab with two claws,crab,No Conf.,sumo
727,describeShape0563,crab,crab,No Conf.,sumo
727,describeShape0563,a crab,crab,No Conf.,sumo
727,describeShape0563,Crab,crab,No Conf.,sumo
727,describeShape0563,crab,crab,No Conf.,sumo
727,describeShape0563,An octopus,octopus,No Conf.,sumo
727,describeShape0563,It looks like a crab or person squatting,crab,No Conf.,sumo
727,describeShape0563,This is a crab because of its width.,crab,No Conf.,sumo
727,describeShape0563,Crab,crab,No Conf.,sumo
727,describeShape0563,crab,crab,No Conf.,sumo
727,describeShape0563,crab,crab,No Conf.,sumo
727,describeShape0563,It looks like a crab,crab,No Conf.,sumo
727,describeShape0563,Crab,crab,No Conf.,sumo
727,describeShape0563,Crab,crab,No Conf.,sumo
727,describeShape0563,crab,crab,No Conf.,sumo
727,describeShape0563,a crab,crab,No Conf.,sumo
727,describeShape0563,the shape looks like a crab,crab,No Conf.,sumo
728,describeShape0563,high ball,high ball,No Conf.,sumo
728,describeShape0563,crab,crab,No Conf.,sumo
728,describeShape0563,crab,crab,No Conf.,sumo
728,describeShape0563,A squid,squid,No Conf.,sumo
728,describeShape0563,crab,crab,No Conf.,sumo
728,describeShape0563,It looks like a crab.,crab,No Conf.,sumo
728,describeShape0563,crab,crab,No Conf.,sumo
728,describeShape0563,A crab,crab,No Conf.,sumo
728,describeShape0563,Crab,crab,No Conf.,sumo
728,describeShape0563,A crab,crab,No Conf.,sumo
728,describeShape0563,a crab,crab,No Conf.,sumo
728,describeShape0563,a crab,crab,No Conf.,sumo
728,describeShape0563,crab,crab,No Conf.,sumo
728,describeShape0563,crab,crab,No Conf.,sumo
